id_book,name_book
616-092/П206-819210,"Патофизиология [Текст] : учебник для студентов учреждений высшего профессионального образования, обучающихся по специальностям 060101.65 ""Лечебное дело"", 060103.65 ""Педиатрия"", 060105.65 ""Медико-профилактическое дело"", 060105.65 ""Стоматология"" по дисциплине ""Патология"" : в 2-х томах / А. Д. Адо [и др.] ; под ред. В. В. Новицкого, Е. Д. Гольдберга, О. И. Уразовой ; рец. С. В. Грачев [и др.] ; Сибирский медицинский университет (Томск), кафедра патофизиологии. - (Учебник). Том 1, 2015. - 848 с."
616-092/П206-830023,
616-092/Р851-804384,
616-092/С200-432715,
616-092/У683-206019,
616-092/Ф334-494852,
616-097/Ф862-707745,
616-097/Ф862-707745,"Фрейдлин, Ирина Соломоновна (иммунология и аллергология ; 19360307). Клетки иммунной системы [Текст]. Том 3-5, 2001. - 390 с."
616-097/Ш371-638105,
616.0(075)/Ш956-464479,
616.0(075.8)/В608-119101,"Внутренние болезни [Текст] : учебник для студентов медицинских вузов : в 2 томах / ред. А. И. Мартынов [и др.]. - (21 век). Том 1, 2002. - 600 с."
616.0(075.8)/В608-352826,
616.0(075.8)/В608-352826,"Внутренние болезни [Текст] : учебник для студентов медицинских вузов : в 2 томах / ред. А. И. Мартынов [и др.]. - (21 век). Том 2, 2002. - 648 с."
616.0(075.8)/В608-483121,"Внутренние болезни [Текст] : в 2-х томах : учебник для студентов медицинских вузов / ред. А. И. Мартынов [и др.]. - (21 век). Том 1, 2001. - 600 с."
616.0(075.8)/В608-780307,
616.0(075.8)/В608-818186,"Внутренние болезни [Текст] : в 2-х томах : учебник для студентов медицинских вузов / ред. А. И. Мартынов [и др.]. - (21 век). Том 2, 2001. - 648 с."
